id;id_user;id_term;contrast_text;event_stamp
"cnt_524b4a6b1b418";"usr_51bc76ae9636c";"trm_524b4a402c87e";"emotionally reactive";"2013-10-01 22:19:23"
"cnt_524b4a79a1a62";"usr_51bc76ae9636c";"trm_524b4a402c87e";"anxious depressed";"2013-10-01 22:19:37"
"cnt_524b4a92ba8fb";"usr_51bc76ae9636c";"trm_524b4a402c87e";"somatic complaints";"2013-10-01 22:20:02"
"cnt_524b4a9eaee3a";"usr_51bc76ae9636c";"trm_524b4a402c87e";"withdrawn";"2013-10-01 22:20:14"
"cnt_524b4aab945a1";"usr_51bc76ae9636c";"trm_524b4a402c87e";"sleep problems";"2013-10-01 22:20:27"
"cnt_524b4ac7607c5";"usr_51bc76ae9636c";"trm_524b4a402c87e";"attention problems";"2013-10-01 22:20:55"
"cnt_524b4ad9275ba";"usr_51bc76ae9636c";"trm_524b4a402c87e";"aggressive behavior";"2013-10-01 22:21:13"
"cnt_524b4aef50da4";"usr_51bc76ae9636c";"trm_524b4a402c87e";"internalizing problems";"2013-10-01 22:21:35"
"cnt_524b4afe10a65";"usr_51bc76ae9636c";"trm_524b4a402c87e";"externalizing problems";"2013-10-01 22:21:50"
"cnt_524b4b114d758";"usr_51bc76ae9636c";"trm_524b4a402c87e";"affective problems";"2013-10-01 22:22:09"
"cnt_524b4b1c6dd43";"usr_51bc76ae9636c";"trm_524b4a402c87e";"anxiety problems";"2013-10-01 22:22:20"
"cnt_524b4b30ea93c";"usr_51bc76ae9636c";"trm_524b4a402c87e";"pervasive developmental score";"2013-10-01 22:22:40"
"cnt_524b4b4506e51";"usr_51bc76ae9636c";"trm_524b4a402c87e";"attention deficit hyperactivity";"2013-10-01 22:23:01"
"cnt_524b4b83ab297";"usr_51bc76ae9636c";"trm_524b4a402c87e";"social problems";"2013-10-01 22:24:03"
"cnt_524b4b8f51cef";"usr_51bc76ae9636c";"trm_524b4a402c87e";"thought problems";"2013-10-01 22:24:15"
"cnt_524b4baf1f04d";"usr_51bc76ae9636c";"trm_524b4a402c87e";"obsessive compulsive problems";"2013-10-01 22:24:47"
"cnt_524b4bc9ee0a0";"usr_51bc76ae9636c";"trm_524b4a402c87e";"post traumatic stress problems";"2013-10-01 22:25:13"
"cnt_524b4d978c37c";"usr_51bc76ae9636c";"trm_524b4a402c87e";"conduct problems";"2013-10-01 22:32:55"
"cnt_524b4db24ad5e";"usr_51bc76ae9636c";"trm_524b4a402c87e";"oppositional defiant problems";"2013-10-01 22:33:22"
"cnt_524b5702780ad";"usr_51bc76ae9636c";"trm_524b563fb87c8";"attention scale";"2013-10-01 23:13:06"
"cnt_524b570288099";"usr_51bc76ae9636c";"trm_524b563fb87c8";"persistence";"2013-10-01 23:13:06"
"cnt_524b570288b15";"usr_51bc76ae9636c";"trm_524b563fb87c8";"interest involvement";"2013-10-01 23:13:06"
"cnt_524b575f2b696";"usr_51bc76ae9636c";"trm_524b563fb87c8";"initiation of activities";"2013-10-01 23:14:39"
"cnt_524b5772e43a8";"usr_51bc76ae9636c";"trm_524b563fb87c8";"joint attention";"2013-10-01 23:14:58"
"cnt_524b578b851f8";"usr_51bc76ae9636c";"trm_524b563fb87c8";"affect";"2013-10-01 23:15:23"
"cnt_5255c9e5a349e";"usr_51bc76ae9636c";"trm_5255c99be1e53";"language structure";"2013-10-09 21:25:57"
"cnt_5255c9f1ebfda";"usr_51bc76ae9636c";"trm_5255c99be1e53";"pragmatic skills";"2013-10-09 21:26:09"
"cnt_5255c9fbe77f0";"usr_51bc76ae9636c";"trm_5255c99be1e53";"social engagement";"2013-10-09 21:26:19"
"cnt_5255cb7b65a68";"usr_51bc76ae9636c";"trm_5255c99be1e53";"speech";"2013-10-09 21:32:43"
"cnt_5255cb8a5a7c9";"usr_51bc76ae9636c";"trm_5255c99be1e53";"general communication composite";"2013-10-09 21:32:58"
"cnt_5255cbcce4b86";"usr_51bc76ae9636c";"trm_5255c99be1e53";"syntax";"2013-10-09 21:34:04"
"cnt_5255cbd7b880a";"usr_51bc76ae9636c";"trm_5255c99be1e53";"semantics";"2013-10-09 21:34:15"
"cnt_5255cbe8f3d77";"usr_51bc76ae9636c";"trm_5255c99be1e53";"coherence";"2013-10-09 21:34:32"
"cnt_5255cbf47097d";"usr_51bc76ae9636c";"trm_5255c99be1e53";"initiation";"2013-10-09 21:34:44"
"cnt_5255cc169ffda";"usr_51bc76ae9636c";"trm_5255c99be1e53";"context";"2013-10-09 21:35:18"
"cnt_5255cc24c4013";"usr_51bc76ae9636c";"trm_5255c99be1e53";"scripted language";"2013-10-09 21:35:32"
"cnt_5255cc441ddfb";"usr_51bc76ae9636c";"trm_5255c99be1e53";"interests";"2013-10-09 21:36:04"
"cnt_52583b494605a";"usr_51bc76ae9636c";"trm_5258346e72223";"sleep";"2013-10-11 17:54:17"
"cnt_52583b62b9127";"usr_51bc76ae9636c";"trm_5258346e72223";"appetite";"2013-10-11 17:54:42"
"cnt_52583ba6ea3bd";"usr_51bc76ae9636c";"trm_5258346e72223";"sadness";"2013-10-11 17:55:50"
"cnt_52583bbbcfd9c";"usr_51bc76ae9636c";"trm_5258346e72223";"thinking / concentration";"2013-10-11 17:56:11"
"cnt_52583bc89a63b";"usr_51bc76ae9636c";"trm_5258346e72223";"lack of interest";"2013-10-11 17:56:24"
"cnt_52583bd8020da";"usr_51bc76ae9636c";"trm_5258346e72223";"guilt";"2013-10-11 17:56:40"
"cnt_52583beae7af6";"usr_51bc76ae9636c";"trm_5258346e72223";"tired / fatigue";"2013-10-11 17:56:58"
"cnt_52583c058bea0";"usr_51bc76ae9636c";"trm_5258346e72223";"suicidal ideation";"2013-10-11 17:57:25"
"cnt_525c4abf79872";"usr_51bc76ae9636c";"trm_525c4a78089ad";"total score";"2013-10-14 19:49:19"
"cnt_525c4ccfd861d";"usr_51bc76ae9636c";"trm_525c4cb94bfff";"inattention score";"2013-10-14 19:58:07"
"cnt_525c4cdf291ad";"usr_51bc76ae9636c";"trm_525c4cb94bfff";"hyperactivity score";"2013-10-14 19:58:23"
"cnt_525c4cf3157f7";"usr_51bc76ae9636c";"trm_525c4cb94bfff";"learning problems";"2013-10-14 19:58:43"
"cnt_525c4d023f957";"usr_51bc76ae9636c";"trm_525c4cb94bfff";"executive functioning";"2013-10-14 19:58:58"
"cnt_525c4d10ef555";"usr_51bc76ae9636c";"trm_525c4cb94bfff";"aggression";"2013-10-14 19:59:12"
"cnt_525c4d2927062";"usr_51bc76ae9636c";"trm_525c4cb94bfff";"peer relations";"2013-10-14 19:59:37"
"cnt_525c572fd0e6b";"usr_51bc76ae9636c";"trm_525c56680c13c";"oppositional";"2013-10-14 20:42:23"
"cnt_525c57456e8d6";"usr_51bc76ae9636c";"trm_525c56680c13c";"cognitive problems";"2013-10-14 20:42:45"
"cnt_525c57664d7a7";"usr_51bc76ae9636c";"trm_525c56680c13c";"hyperactivity";"2013-10-14 20:43:18"
"cnt_525c5771523cb";"usr_51bc76ae9636c";"trm_525c56680c13c";"anxious";"2013-10-14 20:43:29"
"cnt_525c577f94423";"usr_51bc76ae9636c";"trm_525c56680c13c";"perfectionism";"2013-10-14 20:43:43"
"cnt_525c578b8e221";"usr_51bc76ae9636c";"trm_525c56680c13c";"psychosomatic";"2013-10-14 20:43:55"
"cnt_525c57980c6af";"usr_51bc76ae9636c";"trm_525c56680c13c";"social";"2013-10-14 20:44:08"
"cnt_525c57b11694a";"usr_51bc76ae9636c";"trm_525c56680c13c";"restlessness";"2013-10-14 20:44:33"
"cnt_525c57bbddf7c";"usr_51bc76ae9636c";"trm_525c56680c13c";"emotional";"2013-10-14 20:44:43"
"cnt_525c57d12435a";"usr_51bc76ae9636c";"trm_525c56680c13c";"impulsivity";"2013-10-14 20:45:05"
"cnt_525c5bbee5aa5";"usr_51bc76ae9636c";"trm_525c56680c13c";"inattention";"2013-10-14 21:01:50"
"cnt_525d84bfad373";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"age of first word (months)";"2013-10-15 18:09:03"
"cnt_525d84d3df53b";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"age of first phrases (months)";"2013-10-15 18:09:23"
"cnt_525d84fa886ed";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"infant babbling";"2013-10-15 18:10:02"
"cnt_525d8540300d6";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"hearing concerns";"2013-10-15 18:11:12"
"cnt_525d8551c4a1a";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"echolalia";"2013-10-15 18:11:29"
"cnt_525d859ac7a85";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"eating";"2013-10-15 18:12:42"
"cnt_525d85df4d1dc";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"gait";"2013-10-15 18:13:51"
"cnt_525d85fbf2cb1";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"overactivity";"2013-10-15 18:14:19"
"cnt_525d862700cc6";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"self injury";"2013-10-15 18:15:03"
"cnt_525d86eb4aeaa";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"sleep problems";"2013-10-15 18:18:19"
"cnt_525d8738330eb";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"tantrums";"2013-10-15 18:19:36"
"cnt_525d8758edffb";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"abnormal or negative response to sensory stimuli";"2013-10-15 18:20:08"
"cnt_525d876e43942";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"compulsions and rituals";"2013-10-15 18:20:30"
"cnt_525d879a4aca1";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"difficulty with minor change";"2013-10-15 18:21:14"
"cnt_525d87b78dee5";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"hand and finger mannerisms";"2013-10-15 18:21:43"
"cnt_525d87fb5b1f1";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"unusual attachment to objects";"2013-10-15 18:22:51"
"cnt_525d8816f017f";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"unusual sensory interests";"2013-10-15 18:23:18"
"cnt_525d882970b5d";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"noise sensitivity";"2013-10-15 18:23:37"
"cnt_525d8850bf413";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"head shaking";"2013-10-15 18:24:16"
"cnt_525d88753a6ed";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"imaginative play";"2013-10-15 18:24:53"
"cnt_525d888c5c514";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"level of language";"2013-10-15 18:25:16"
"cnt_525d88c670300";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"imitation";"2013-10-15 18:26:14"
"cnt_525d88dac8010";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"social verbalization";"2013-10-15 18:26:34"
"cnt_525d892ec0346";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"direct gaze";"2013-10-15 18:27:58"
"cnt_525d895459b16";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"facial expression";"2013-10-15 18:28:36"
"cnt_525d895db3590";"usr_51bc76ae9636c";"trm_525d847e2bd0b";"smiling";"2013-10-15 18:28:45"
"cnt_526027fdc9141";"usr_51bc76ae9636c";"trm_526027c99b726";"nonword repetition";"2013-10-17 18:10:05"
"cnt_526028bb8afc0";"usr_51bc76ae9636c";"trm_526027c99b726";"phonological memory";"2013-10-17 18:13:15"
"cnt_5260291679470";"usr_51bc76ae9636c";"trm_526027c99b726";"memory for digits";"2013-10-17 18:14:46"
"cnt_5260292385acd";"usr_51bc76ae9636c";"trm_526027c99b726";"blending words";"2013-10-17 18:14:59"
"cnt_52602991a559b";"usr_51bc76ae9636c";"trm_526027c99b726";"rapid digit naming";"2013-10-17 18:16:49"
"cnt_5260299eb3d0f";"usr_51bc76ae9636c";"trm_526027c99b726";"rapid letter naming";"2013-10-17 18:17:02"
"cnt_52602c88d74b0";"usr_51bc76ae9636c";"trm_52602c143d3a9";"total score";"2013-10-17 18:29:28"
"cnt_52602e7ab102f";"usr_51bc76ae9636c";"trm_52602e2e0c43b";"total score";"2013-10-17 18:37:46"
"cnt_5262c996e744b";"usr_51bc76ae9636c";"trm_5262c98a09546";"total score";"2013-10-19 18:04:06"
"cnt_5262cb66ad4cf";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"classification";"2013-10-19 18:11:50"
"cnt_5262cb729d8f4";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"sequential order";"2013-10-19 18:12:02"
"cnt_5262cb80328c7";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"repeated patterns";"2013-10-19 18:12:16"
"cnt_5262cb97eb717";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"design analogies";"2013-10-19 18:12:39"
"cnt_5262cba00d9d1";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"reasoning";"2013-10-19 18:12:48"
"cnt_5262cba80a837";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"memory";"2013-10-19 18:12:56"
"cnt_5262cbbf50dc7";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"visualization";"2013-10-19 18:13:19"
"cnt_5262cbd26aa57";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"forward memory span";"2013-10-19 18:13:38"
"cnt_5262cbed815c6";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"backward memory span";"2013-10-19 18:14:05"
"cnt_5262cbfa2cbb6";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"immediate recognition";"2013-10-19 18:14:18"
"cnt_5262cc0801239";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"delayed recognition";"2013-10-19 18:14:32"
"cnt_5262cc12a3d87";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"associative memory";"2013-10-19 18:14:42"
"cnt_5262cc25f2467";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"associative delayed memory";"2013-10-19 18:15:01"
"cnt_5262cc368f077";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"spatial memory";"2013-10-19 18:15:18"
"cnt_5262cc418ea0d";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"visual coding";"2013-10-19 18:15:29"
"cnt_5262cc597b2b1";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"sustained attention";"2013-10-19 18:15:53"
"cnt_5262cc64bb978";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"divided attention";"2013-10-19 18:16:04"
"cnt_5262cd27045a1";"usr_51bc76ae9636c";"trm_5262cb3d852c0";"figure rotation";"2013-10-19 18:19:19"
"cnt_5262d6e7255a4";"usr_51bc76ae9636c";"trm_5262d6d7b2097";"gross motor";"2013-10-19 19:00:55"
"cnt_5262d6f024e7d";"usr_51bc76ae9636c";"trm_5262d6d7b2097";"visual reception";"2013-10-19 19:01:04"
"cnt_5262d6ff7da05";"usr_51bc76ae9636c";"trm_5262d6d7b2097";"fine motor";"2013-10-19 19:01:19"
"cnt_5262d709f36dd";"usr_51bc76ae9636c";"trm_5262d6d7b2097";"expressive language";"2013-10-19 19:01:29"
"cnt_5262d714c6169";"usr_51bc76ae9636c";"trm_5262d6d7b2097";"receptive language";"2013-10-19 19:01:40"
"cnt_5262d98b148af";"usr_51bc76ae9636c";"trm_5262d903ae91d";"aggressiveness";"2013-10-19 19:12:11"
"cnt_5262d994b86f1";"usr_51bc76ae9636c";"trm_5262d903ae91d";"arousal";"2013-10-19 19:12:20"
"cnt_5262d9a1aec5c";"usr_51bc76ae9636c";"trm_5262d903ae91d";"phonological skills";"2013-10-19 19:12:33"
"cnt_5262d9b79a40e";"usr_51bc76ae9636c";"trm_5262d903ae91d";"semantic/pragmatic competence";"2013-10-19 19:12:55"
"cnt_5262d9d19c56b";"usr_51bc76ae9636c";"trm_5262d903ae91d";"specific fears";"2013-10-19 19:13:21"
"cnt_5262d9e96079d";"usr_51bc76ae9636c";"trm_5262d903ae91d";"learning, memory, and receptive language";"2013-10-19 19:13:45"
"cnt_5262d9fd26a5f";"usr_51bc76ae9636c";"trm_5262d903ae91d";"ritualisms";"2013-10-19 19:14:05"
"cnt_5262da0b14ae6";"usr_51bc76ae9636c";"trm_5262d903ae91d";"sensory total";"2013-10-19 19:14:19"
"cnt_5262da1dbe022";"usr_51bc76ae9636c";"trm_5262d903ae91d";"semantic/pragmatic problems";"2013-10-19 19:14:37"
"cnt_5262da3a15ba0";"usr_51bc76ae9636c";"trm_5262d903ae91d";"social approach";"2013-10-19 19:15:06"
"cnt_5262da43d451b";"usr_51bc76ae9636c";"trm_5262d903ae91d";"total score";"2013-10-19 19:15:15"
"cnt_5266bca2e6a0d";"usr_51bc76ae9636c";"trm_5266bc6473fd8";"total score";"2013-10-22 17:57:54"
"cnt_5266bcb8dd805";"usr_51bc76ae9636c";"trm_5266bc6473fd8";"auditory comprehension";"2013-10-22 17:58:16"
"cnt_5266bcd51c5bc";"usr_51bc76ae9636c";"trm_5266bc6473fd8";"expressive communication";"2013-10-22 17:58:45"
"cnt_5266c222da58d";"usr_51bc76ae9636c";"trm_5266bebe14d2e";"total score";"2013-10-22 18:21:22"
"cnt_5266cc547e0dd";"usr_51bc76ae9636c";"trm_4da8914987ee2";"verbal comprehension";"2013-10-22 19:04:52"
"cnt_5266cc7eb942a";"usr_51bc76ae9636c";"trm_4da8914987ee2";"expressive language";"2013-10-22 19:05:34"
"cnt_526945035073c";"usr_51bc76ae9636c";"trm_526943e3cbaaf";"modulation of endurance and tone";"2013-10-24 16:04:19"
"cnt_5269451644ae7";"usr_51bc76ae9636c";"trm_526943e3cbaaf";"auditory processing";"2013-10-24 16:04:38"
"cnt_526945da9b9c0";"usr_51bc76ae9636c";"trm_526943e3cbaaf";"modulation of movement";"2013-10-24 16:07:54"
"cnt_52694f2f10eef";"usr_51bc76ae9636c";"trm_526943e3cbaaf";"visual processing";"2013-10-24 16:47:43"
"cnt_52694f7753cc0";"usr_51bc76ae9636c";"trm_526943e3cbaaf";"vestibular processing";"2013-10-24 16:48:55"
"cnt_52694fa003431";"usr_51bc76ae9636c";"trm_526943e3cbaaf";"multi-sensory processing";"2013-10-24 16:49:36"
"cnt_52696df47325c";"usr_51bc76ae9636c";"trm_526943e3cbaaf";"modulation of body position and movement";"2013-10-24 18:59:00"
"cnt_526994e2f34fe";"usr_51bc76ae9636c";"trm_526943e3cbaaf";"modulation of movement affecting activity level";"2013-10-24 21:45:06"
"cnt_526994fa6650a";"usr_51bc76ae9636c";"trm_526943e3cbaaf";"modulation of sensory input affecting emotional responses";"2013-10-24 21:45:30"
"cnt_5269951211abd";"usr_51bc76ae9636c";"trm_526943e3cbaaf";"modulation of visual input";"2013-10-24 21:45:54"
"cnt_52699525e50e4";"usr_51bc76ae9636c";"trm_526943e3cbaaf";"emotional and social responses";"2013-10-24 21:46:13"
"cnt_5269961107e91";"usr_51bc76ae9636c";"trm_526943e3cbaaf";"behavioral outcomes of sensory processing";"2013-10-24 21:50:09"
"cnt_52700368df6d8";"usr_51bc76ae9636c";"trm_526af65b16c82";"total score";"2013-10-29 18:50:16"
"cnt_5270053b30cb5";"usr_51bc76ae9636c";"trm_526af65b16c82";"vocabulary";"2013-10-29 18:58:03"
"cnt_52700566e4732";"usr_51bc76ae9636c";"trm_526af65b16c82";"comprehension";"2013-10-29 18:58:46"
"cnt_527007430497f";"usr_51bc76ae9636c";"trm_526af65b16c82";"pattern analysis";"2013-10-29 19:06:43"
"cnt_52700c2f1cfc3";"usr_51bc76ae9636c";"trm_526af65b16c82";"quantitative";"2013-10-29 19:27:43"
"cnt_52700c49523b9";"usr_51bc76ae9636c";"trm_526af65b16c82";"memory for sentences";"2013-10-29 19:28:09"
"cnt_5271387cc163d";"usr_51bc76ae9636c";"trm_527138126fb20";"receptive language";"2013-10-30 16:49:00"
"cnt_52713899ea192";"usr_51bc76ae9636c";"trm_527138126fb20";"expressive language";"2013-10-30 16:49:29"
"cnt_52713b2a0d0e7";"usr_51bc76ae9636c";"trm_527138126fb20";"total score";"2013-10-30 17:00:26"
"cnt_52713da7a1f5d";"usr_51bc76ae9636c";"trm_52713c85c0bd2";"spoken language";"2013-10-30 17:11:03"
"cnt_52713e90e499d";"usr_51bc76ae9636c";"trm_52713c85c0bd2";"written language";"2013-10-30 17:14:56"
"cnt_52713ea34e4a3";"usr_51bc76ae9636c";"trm_52713c85c0bd2";"general language";"2013-10-30 17:15:15"
"cnt_527143e1d60c2";"usr_51bc76ae9636c";"trm_527143a263937";"picture vocabulary";"2013-10-30 17:37:37"
"cnt_527146c8c759d";"usr_51bc76ae9636c";"trm_527143a263937";"sentence combining";"2013-10-30 17:50:00"
"cnt_52714c0a91b84";"usr_51bc76ae9636c";"trm_527143a263937";"word ordering";"2013-10-30 18:12:26"
"cnt_52714c2591532";"usr_51bc76ae9636c";"trm_527143a263937";"relational vocabulary";"2013-10-30 18:12:53"
"cnt_52714d41df4cd";"usr_51bc76ae9636c";"trm_527143a263937";"morphological compensation";"2013-10-30 18:17:37"
"cnt_5271749977ff2";"usr_51bc76ae9636c";"trm_527143a263937";"multiple meanings";"2013-10-30 21:05:29"
"cnt_52717634eaa19";"usr_51bc76ae9636c";"trm_527143a263937";"total score";"2013-10-30 21:12:20"
"cnt_52717bb0bb848";"usr_51bc76ae9636c";"trm_52717a95a3b03";"expressive communication";"2013-10-30 21:35:44"
"cnt_52717cd1461e2";"usr_51bc76ae9636c";"trm_52717a95a3b03";"receptive communication";"2013-10-30 21:40:33"
"cnt_52717df4e8959";"usr_51bc76ae9636c";"trm_52717a95a3b03";"daily living - personal";"2013-10-30 21:45:24"
"cnt_52717e043cd2f";"usr_51bc76ae9636c";"trm_52717a95a3b03";"written communication";"2013-10-30 21:45:40"
"cnt_52717e1b87a15";"usr_51bc76ae9636c";"trm_52717a95a3b03";"daily living - domestic";"2013-10-30 21:46:03"
"cnt_52717ec122bf9";"usr_51bc76ae9636c";"trm_52717a95a3b03";"daily living - community";"2013-10-30 21:48:49"
"cnt_52717eeade9e5";"usr_51bc76ae9636c";"trm_52717a95a3b03";"maladaptive behavior";"2013-10-30 21:49:30"
"cnt_52717eff2a75d";"usr_51bc76ae9636c";"trm_52717a95a3b03";"interpersonal relationships";"2013-10-30 21:49:51"
"cnt_52717f1a9b5ee";"usr_51bc76ae9636c";"trm_52717a95a3b03";"play and leisure time";"2013-10-30 21:50:18"
"cnt_52717f2e9a362";"usr_51bc76ae9636c";"trm_52717a95a3b03";"coping skills";"2013-10-30 21:50:38"
"cnt_5271807c80df3";"usr_51bc76ae9636c";"trm_52717a95a3b03";"gross motor";"2013-10-30 21:56:12"
"cnt_5271808f8f605";"usr_51bc76ae9636c";"trm_52717a95a3b03";"fine motor";"2013-10-30 21:56:31"
"cnt_527186794628a";"usr_51bc76ae9636c";"trm_52718631bc934";"gaze shifts";"2013-10-30 22:21:45"
"cnt_5271868393809";"usr_51bc76ae9636c";"trm_52718631bc934";"positive affect";"2013-10-30 22:21:55"
"cnt_5271869901fb5";"usr_51bc76ae9636c";"trm_52718631bc934";"emotion and eye gaze";"2013-10-30 22:22:17"
"cnt_527186cd116f2";"usr_51bc76ae9636c";"trm_52718631bc934";"communication";"2013-10-30 22:23:09"
"cnt_527186d95c3cb";"usr_51bc76ae9636c";"trm_52718631bc934";"behavioral regulation";"2013-10-30 22:23:21"
"cnt_527187cbb684e";"usr_51bc76ae9636c";"trm_52718631bc934";"social interaction";"2013-10-30 22:27:23"
"cnt_5271886ab5997";"usr_51bc76ae9636c";"trm_52718631bc934";"joint attention";"2013-10-30 22:30:02"
"cnt_527188cf5d8c6";"usr_51bc76ae9636c";"trm_52718631bc934";"gestures";"2013-10-30 22:31:43"
"cnt_527189f1d8eca";"usr_51bc76ae9636c";"trm_52718631bc934";"words";"2013-10-30 22:36:33"
"cnt_52718a1a2fcf1";"usr_51bc76ae9636c";"trm_52718631bc934";"sounds";"2013-10-30 22:37:14"
"cnt_52718a35e6077";"usr_51bc76ae9636c";"trm_52718631bc934";"understanding";"2013-10-30 22:37:41"
"cnt_52718a55b30db";"usr_51bc76ae9636c";"trm_52718631bc934";"social composite";"2013-10-30 22:38:13"
"cnt_52718a781a09a";"usr_51bc76ae9636c";"trm_52718631bc934";"speech composite";"2013-10-30 22:38:48"
"cnt_52718acd157fb";"usr_51bc76ae9636c";"trm_52718631bc934";"symbolic composite";"2013-10-30 22:40:13"
"cnt_527280b09a883";"usr_51bc76ae9636c";"trm_5272806688e63";"copying";"2013-10-31 16:09:20"
"cnt_527280c2b9042";"usr_51bc76ae9636c";"trm_5272806688e63";"early number concepts";"2013-10-31 16:09:38"
"cnt_527280d15e0c1";"usr_51bc76ae9636c";"trm_5272806688e63";"matching letter-like forms";"2013-10-31 16:09:53"
"cnt_527280e2da2da";"usr_51bc76ae9636c";"trm_5272806688e63";"matrices";"2013-10-31 16:10:10"
"cnt_527280fcbc7f6";"usr_51bc76ae9636c";"trm_5272806688e63";"naming vocabulary";"2013-10-31 16:10:36"
"cnt_52728113402ad";"usr_51bc76ae9636c";"trm_5272806688e63";"pattern construction";"2013-10-31 16:10:59"
"cnt_52728125ee3cf";"usr_51bc76ae9636c";"trm_5272806688e63";"phonological processing";"2013-10-31 16:11:17"
"cnt_5272813e7ad58";"usr_51bc76ae9636c";"trm_5272806688e63";"picture similarities";"2013-10-31 16:11:42"
"cnt_52728153ba9d7";"usr_51bc76ae9636c";"trm_5272806688e63";"rapid naming";"2013-10-31 16:12:03"
"cnt_52728198e8de8";"usr_51bc76ae9636c";"trm_5272806688e63";"recall of designs";"2013-10-31 16:13:12"
"cnt_527281ac7d9b4";"usr_51bc76ae9636c";"trm_5272806688e63";"recall of digits";"2013-10-31 16:13:32"
"cnt_527281ba2970c";"usr_51bc76ae9636c";"trm_5272806688e63";"recall of objects";"2013-10-31 16:13:46"
"cnt_527281e1d41da";"usr_51bc76ae9636c";"trm_5272806688e63";"recall of sequential order";"2013-10-31 16:14:25"
"cnt_527281f1ea4c3";"usr_51bc76ae9636c";"trm_5272806688e63";"recognition of pictures";"2013-10-31 16:14:41"
"cnt_52728205170c9";"usr_51bc76ae9636c";"trm_5272806688e63";"sequential and quantitative reasoning";"2013-10-31 16:15:01"
"cnt_52728216c4a99";"usr_51bc76ae9636c";"trm_5272806688e63";"verbal similarities";"2013-10-31 16:15:18"
"cnt_52728224d01c3";"usr_51bc76ae9636c";"trm_5272806688e63";"speed of information processing";"2013-10-31 16:15:32"
"cnt_5272823262ea5";"usr_51bc76ae9636c";"trm_5272806688e63";"verbal comprehension";"2013-10-31 16:15:46"
"cnt_5272823f1ac11";"usr_51bc76ae9636c";"trm_5272806688e63";"word definitions";"2013-10-31 16:15:59"
"cnt_5297c9a46ea03";"usr_51bc76ae9636c";"trm_525c4cb94bfff";"oppositional";"2013-11-28 22:54:28"
"cnt_5297c9dbcc0ef";"usr_51bc76ae9636c";"trm_525c4cb94bfff";"perfectionism";"2013-11-28 22:55:23"
"cnt_5297ca1f4b4b9";"usr_51bc76ae9636c";"trm_525c4cb94bfff";"social cognition";"2013-11-28 22:56:31"
"cnt_5297ca29b8826";"usr_51bc76ae9636c";"trm_525c4cb94bfff";"cognitive problems";"2013-11-28 22:56:41"
"cnt_5298e7d15982e";"usr_51bc76ae9636c";"trm_5298e7a465b41";"activity level / energy";"2013-11-29 19:15:29"
"cnt_5298e7de72d54";"usr_51bc76ae9636c";"trm_5298e7a465b41";"attentional focusing";"2013-11-29 19:15:42"
"cnt_5298e7e9cce5d";"usr_51bc76ae9636c";"trm_5298e7a465b41";"attentional shifting";"2013-11-29 19:15:53"
"cnt_5298e7f615c45";"usr_51bc76ae9636c";"trm_5298e7a465b41";"cuddliness";"2013-11-29 19:16:06"
