id;id_user;id_subject;id_relation;id_predicate;id_type;confidence_level;text_description;event_stamp;id_subject_def;id_predicate_def;truth_value;flag_for_curator
"ass_4e444bb25985b";"usr_4e429d2c8a0e5";"trm_4a3fd79d0ba48";"T1";"trm_4a3fd79d0ba60";"concept-concept";"100";"phonological loop is a kind of  rehearsal loop";"2011-08-11 21:37:54";"";"";"positive";"1"
"ass_4e444bb8936bf";"usr_4e429d2c8a0e5";"trm_4a3fd79d0ba19";"T1";"trm_4a3fd79d0ba60";"concept-concept";"100";"articulatory loop is a kind of  rehearsal loop";"2011-08-11 21:38:00";"";"";"positive";"1"
"ass_4e444d1920b20";"usr_4e429d2c8a0e5";"trm_4a3fd79d0b943";"T2";"trm_4a3fd79d0ba60";"concept-concept";"100";"memory trace is a part of  rehearsal loop";"2011-08-11 21:43:53";"";"";"positive";"1"
"ass_4e444d395bbad";"usr_4e429d2c8a0e5";"trm_4a3fd79d098a6";"T2";"trm_4a3fd79d0ba60";"concept-concept";"100";"articulatory rehearsal is a part of  rehearsal loop";"2011-08-11 21:44:25";"";"";"positive";"1"
"ass_4e454e92bd6d5";"usr_4e429d2c8a0e5";"trm_4a3fd79d0ba54";"T2";"trm_4a3fd79d0b0f7";"concept-concept";"100";"rehearsal is a part of  short term memory";"2011-08-12 16:02:26";"";"";"positive";"1"
"ass_4e454ebf80e4a";"usr_4e429d2c8a0e5";"trm_4a3fd79d098a6";"T1";"trm_4a3fd79d0ba54";"concept-concept";"100";"articulatory rehearsal is a kind of  rehearsal";"2011-08-12 16:03:11";"";"";"positive";"1"
"ass_4e455e3e5afc1";"usr_4e429d2c8a0e5";"trm_4a3fd79d0af7d";"T2";"trm_4a3fd79d0a891";"concept-concept";"100";"retention is a part of  memory";"2011-08-12 17:09:18";"";"";"positive";"1"
"ass_4e455e7cd7ca2";"usr_4e429d2c8a0e5";"trm_4a3fd79d0b938";"T2";"trm_4a3fd79d0af7d";"concept-concept";"100";"memory storage is a part of  retention";"2011-08-12 17:10:20";"";"";"positive";"1"
"ass_4e455f066eb5c";"usr_4e429d2c8a0e5";"trm_4a3fd79d0af94";"T2";"trm_4a3fd79d0a891";"concept-concept";"100";"retrieval is a part of  memory";"2011-08-12 17:12:38";"";"";"positive";"1"
"ass_4e4576f90c64c";"usr_4e429d2c8a0e5";"trm_4a3fd79d0afab";"T1";"trm_4a3fd79d0a6ad";"concept-concept";"100";"retroactive interference is a kind of  interference";"2011-08-12 18:54:49";"";"";"positive";"1"
"ass_4e457b8dc33e6";"usr_4e429d2c8a0e5";"trm_4a3fd79d0afda";"T1";"trm_4a3fd79d0a746";"concept-concept";"100";"route knowledge is a kind of  knowledge";"2011-08-12 19:14:21";"";"";"positive";"1"
"ass_4e45807263454";"usr_4e429d2c8a0e5";"trm_4a3fd79d0affd";"T1";"trm_4a3fd79d0a7bb";"concept-concept";"100";"rule learning is a kind of  learning";"2011-08-12 19:35:14";"";"";"positive";"1"
"ass_4e45808359a2b";"usr_4e429d2c8a0e5";"trm_4a3fd79d0affd";"T2";"trm_4a3fd79d09c28";"concept-concept";"100";"rule learning is a part of  categorization";"2011-08-12 19:35:31";"";"";"positive";"1"
"ass_4e4585fd9b0df";"usr_4e429d2c8a0e5";"trm_4a3fd79d0b014";"T1";"trm_4a3fd79d0a17f";"concept-concept";"100";"sadness is a kind of  emotion";"2011-08-12 19:58:53";"";"";"positive";"1"
"ass_4e4587194d02a";"usr_4e445b04142c2";"trm_4a3fd79d0b386";"T2";"trm_4a3fd79d0b37a";"concept-concept";"100";"text processing is a part of  text comprehension";"2011-08-12 20:03:37";"";"";"positive";"1"
"ass_4e458d459008b";"usr_4e445b04142c2";"trm_4a3fd79d0b487";"T1";"trm_4a3fd79d0b4d8";"concept-concept";"100";"visual imagery is a kind of  visual working memory";"2011-08-12 20:29:57";"";"";"positive";"1"
"ass_4e458eb1a6e6b";"usr_4e429d2c8a0e5";"trm_4a3fd79d0b02c";"T2";"trm_4a3fd79d0ab7c";"concept-concept";"100";"schema is a part of  perception";"2011-08-12 20:36:01";"";"";"positive";"1"
"ass_4e458ecae07c9";"usr_4e429d2c8a0e5";"trm_4a3fd79d0b02c";"T2";"trm_4a3fd79d0adb7";"concept-concept";"100";"schema is a part of  problem solving";"2011-08-12 20:36:26";"";"";"positive";"1"
"ass_4e458f54b3d4c";"usr_4e445b04142c2";"trm_4a3fd79d0b386";"T2";"trm_4a3fd79d0b548";"concept-concept";"100";"text processing is a part of  word comprehension";"2011-08-12 20:38:44";"";"";"positive";"1"
"ass_4e4593a7cf725";"usr_4e445b04142c2";"trm_4a3fd79d0b583";"T2";"trm_4a3fd79d0b55f";"concept-concept";"100";"word pronunciation is a part of  word generation";"2011-08-12 20:57:11";"";"";"positive";"1"
"ass_4e4594dbc1047";"usr_4e429d2c8a0e5";"trm_4a3fd79d0b05e";"T2";"trm_4d7fc7c13b3c0";"concept-concept";"100";"self monitoring is a part of  Self-Regulation";"2011-08-12 21:02:19";"";"";"positive";"1"
"ass_4e459cbf4c143";"usr_4e429d2c8a0e5";"trm_4a3fd79d0b09a";"T1";"trm_4a3fd79d0a891";"concept-concept";"100";"sensory memory is a kind of  memory";"2011-08-12 21:35:59";"";"";"positive";"1"
"ass_4e459d2dae146";"usr_4e429d2c8a0e5";"trm_4a3fd79d0b892";"T2";"trm_4a3fd79d0a769";"concept-concept";"100";"sentence comprehension is a part of  language";"2011-08-12 21:37:49";"";"";"positive";"1"
"ass_4e48448f6b9f9";"usr_4e42bd78e66cc";"trm_4a3fd79d0a05b";"T1";"trm_4a3fd79d0a044";"concept-concept";"100";"declarative rule is a kind of  declarative knowledge";"2011-08-14 21:56:31";"";"";"positive";"1"
"ass_4e4844a819dee";"usr_4e42bd78e66cc";"trm_4a3fd79d0a05b";"T2";"trm_4a3fd79d0affd";"concept-concept";"100";"declarative rule is a part of  rule learning";"2011-08-14 21:56:56";"";"";"positive";"1"
"ass_4e484563ab894";"usr_4e42bd78e66cc";"trm_4a3fd79d0a066";"T1";"trm_4a3fd79d0a5ed";"concept-concept";"100";"deductive inference is a kind of  inference";"2011-08-14 22:00:03";"";"";"positive";"1"
"ass_4e484fb0ec76b";"usr_4e42bd78e66cc";"trm_4a3fd79d0a116";"T1";"trm_4a3fd79d09902";"concept-concept";"100";"divided attention is a kind of  attention";"2011-08-14 22:44:00";"";"";"positive";"1"
"ass_4e485495240c6";"usr_4e42bd78e66cc";"trm_4a3fd79d0a18b";"T1";"trm_4a3fd79d0a038";"concept-concept";"100";"emotional decision making is a kind of  decision making";"2011-08-14 23:04:53";"";"";"positive";"1"
"ass_4e49325183d8c";"usr_4e42a3196fbcd";"trm_4a3fd79d0ba19";"T2";"trm_4a3fd79d0b5a7";"concept-concept";"100";"articulatory loop is a part of  working memory";"2011-08-15 14:50:57";"";"";"positive";"1"
"ass_4e493278c56f4";"usr_4e42a3196fbcd";"trm_4a3fd79d0989a";"T2";"trm_4a3fd79d0b247";"concept-concept";"100";"articulatory planning is a part of  speech production";"2011-08-15 14:51:36";"";"";"positive";"1"
"ass_4e4932d158f07";"usr_4e42a3196fbcd";"trm_4a3fd79d098bd";"T2";"trm_4a3fd79d0a891";"concept-concept";"100";"association is a part of  memory";"2011-08-15 14:53:05";"";"";"positive";"1"
"ass_4e4933a72e3d3";"usr_4e42a3196fbcd";"trm_4a3fd79d098c9";"T2";"trm_4a3fd79d0a642";"concept-concept";"100";"association learning is a part of  instrumental conditioning";"2011-08-15 14:56:39";"";"";"positive";"1"
"ass_4e493430c18db";"usr_4e42a3196fbcd";"trm_4a3fd79d098eb";"T16";"trm_4da87e9c79847";"concept-task";"100";"attended channel is measured by the contrast of  in the dichotic listening task";"2011-08-15 14:58:56";"";"";"positive";"1"
"ass_4e4935c0f289d";"usr_4e42a3196fbcd";"trm_4a3fd79d09a10";"T1";"trm_4a3fd79d09902";"concept-concept";"100";"auditory attention is a kind of  attention";"2011-08-15 15:05:36";"";"";"positive";"1"
"ass_4e4935ccb9d30";"usr_4e42a3196fbcd";"trm_4a3fd79d0ab4d";"T1";"trm_4a3fd79d09902";"concept-concept";"100";"passive attention is a kind of  attention";"2011-08-15 15:05:48";"";"";"positive";"1"
"ass_4e4935ea4ca8e";"usr_4e42a3196fbcd";"trm_4a3fd79d0990e";"T2";"trm_4a3fd79d09902";"concept-concept";"100";"attention capacity is a part of  attention";"2011-08-15 15:06:18";"";"";"positive";"1"
"ass_4e4935f2ccd85";"usr_4e42a3196fbcd";"trm_4a3fd79d0b5e3";"T2";"trm_4a3fd79d09902";"concept-concept";"100";"attention span is a part of  attention";"2011-08-15 15:06:26";"";"";"positive";"1"
"ass_4e49360cc0a01";"usr_4e42a3196fbcd";"trm_4a3fd79d0b5ef";"T2";"trm_4a3fd79d09902";"concept-concept";"100";"attentional focusing is a part of  attention";"2011-08-15 15:06:52";"";"";"positive";"1"
"ass_4e49360cc1482";"usr_4e42a3196fbcd";"trm_4a3fd79d0b5ef";"T2";"trm_4a3fd79d09902";"concept-concept";"100";"attentional focusing is a part of  attention";"2011-08-15 15:06:52";"";"";"positive";"1"
"ass_4e49372ae34cd";"usr_4e42a3196fbcd";"trm_4a3fd79d09919";"T2";"trm_4a3fd79d09d4d";"concept-concept";"100";"attentional effort is a part of  cognitive effort";"2011-08-15 15:11:38";"";"";"positive";"1"
"ass_4e4941e84506a";"usr_4e42a3196fbcd";"trm_4a3fd79d09ab2";"T2";"trm_4a3fd79d09953";"concept-concept";"100";"auditory perception is a part of  audiovisual perception";"2011-08-15 15:57:28";"";"";"positive";"1"
"ass_4e4941f0e0f3f";"usr_4e42a3196fbcd";"trm_4a3fd79d0b4b5";"T2";"trm_4a3fd79d09953";"concept-concept";"100";"visual perception is a part of audiovisual perception";"2011-08-15 15:57:36";"";"";"positive";"1"
"ass_4e49421cc1059";"usr_4e42a3196fbcd";"trm_4a3fd79d0995e";"T2";"trm_4a3fd79d0ab7c";"concept-concept";"100";"audition is a part of  perception";"2011-08-15 15:58:20";"";"";"positive";"1"
"ass_4e49428ca46ba";"usr_4e42a3196fbcd";"trm_4a3fd79d09a3d";"T2";"trm_4a3fd79d09ab2";"concept-concept";"100";"auditory coding is a part of  auditory perception";"2011-08-15 16:00:12";"";"";"positive";"1"
"ass_4e4942a57334b";"usr_4e42a3196fbcd";"trm_4a3fd79d0ac87";"T2";"trm_4a3fd79d09a3d";"concept-concept";"100";"phonological encoding is a part of  auditory coding";"2011-08-15 16:00:37";"";"";"positive";"1"
"ass_4e4942aec9978";"usr_4e42a3196fbcd";"trm_4a3fd79d09707";"T2";"trm_4a3fd79d09a3d";"concept-concept";"100";"acoustic encoding is a part of  auditory coding";"2011-08-15 16:00:46";"";"";"positive";"1"
"ass_4e4942ce1780a";"usr_4e42a3196fbcd";"trm_4a3fd79d09a49";"T2";"trm_4a3fd79d0b938";"concept-concept";"100";"auditory encoding is a part of  memory storage";"2011-08-15 16:01:18";"";"";"positive";"1"
"ass_4e4943358db6c";"usr_4e42a3196fbcd";"trm_4a3fd79d09a55";"T1";"trm_4a3fd79d0a33b";"concept-concept";"100";"auditory feedback is a kind of  feedback";"2011-08-15 16:03:01";"";"";"positive";"1"
"ass_4e494387ef983";"usr_4e42a3196fbcd";"trm_4a3fd79d09a61";"T2";"trm_4a3fd79d09ab2";"concept-concept";"100";"auditory grouping is a part of  auditory perception";"2011-08-15 16:04:23";"";"";"positive";"1"
"ass_4e4943f2e8d56";"usr_4e42a3196fbcd";"trm_4a3fd79d09a84";"T2";"trm_4a3fd79d0b826";"concept-concept";"100";"auditory lexical access is a part of  lexical processing";"2011-08-15 16:06:10";"";"";"positive";"1"
"ass_4e4944a59fd9a";"usr_4e42a3196fbcd";"trm_4a3fd79d09aa7";"T1";"trm_4a3fd79d0a891";"concept-concept";"100";"auditory memory is a kind of  memory";"2011-08-15 16:09:09";"";"";"positive";"1"
"ass_4e4944bf8e3d3";"usr_4e42a3196fbcd";"trm_4a3fd79d09ab2";"T1";"trm_4a3fd79d0ab7c";"concept-concept";"100";"auditory perception is a kind of  perception";"2011-08-15 16:09:35";"";"";"positive";"1"
"ass_4e4945d71294c";"usr_4e42a3196fbcd";"trm_4a3fd79d09ae1";"T2";"trm_4a3fd79d0b1f7";"concept-concept";"100";"auditory stream segregation is a part of  speech perception";"2011-08-15 16:14:15";"";"";"positive";"1"
"ass_4e4945e6e21b6";"usr_4e42a3196fbcd";"trm_4a3fd79d09ae1";"T2";"trm_4a3fd79d09ab2";"concept-concept";"100";"auditory stream segregation is a part of  auditory perception";"2011-08-15 16:14:30";"";"";"positive";"1"
"ass_4e4946195edc5";"usr_4e42a3196fbcd";"trm_4a3fd79d09aed";"T2";"trm_4a3fd79d0b1f7";"concept-concept";"100";"auditory word comprehension is a part of  speech perception";"2011-08-15 16:15:21";"";"";"positive";"1"
"ass_4e49466094181";"usr_4e42a3196fbcd";"trm_4a3fd79d0ba48";"T2";"trm_4a3fd79d09b04";"concept-concept";"100";"phonological loop is a part of  auditory working memory";"2011-08-15 16:16:32";"";"";"positive";"1"
"ass_4e494667e5da1";"usr_4e42a3196fbcd";"trm_4a3fd79d0ac61";"T2";"trm_4a3fd79d09b04";"concept-concept";"100";"phonological buffer is a part of  auditory working memory";"2011-08-15 16:16:39";"";"";"positive";"1"
"ass_4e49476f42e00";"usr_4e42a3196fbcd";"trm_4a3fd79d09b33";"T1";"trm_4a3fd79d09d58";"concept-concept";"100";"availability heuristic is a kind of  cognitive heuristic";"2011-08-15 16:21:03";"";"";"positive";"1"
"ass_4e494e7f06cd3";"usr_4e42bd78e66cc";"trm_4a3fd79d0a3d2";"T1";"trm_4a3fd79d0a35e";"concept-concept";"100";"gaze is a kind of  fixation";"2011-08-15 16:51:11";"";"";"positive";"1"
"ass_4e494f2fd927c";"usr_4e42bd78e66cc";"trm_4a3fd79d0a3ea";"T1";"trm_4a3fd79d0a5ed";"concept-concept";"100";"generalization is a kind of  inference";"2011-08-15 16:54:07";"";"";"positive";"1"
"ass_4e4952039a014";"usr_4e42bd78e66cc";"trm_4a3fd79d0a460";"T1";"trm_4a3fd79d0a7bb";"concept-concept";"100";"gustatory learning is a kind of  learning";"2011-08-15 17:06:11";"";"";"positive";"1"
"ass_4e49608dcd058";"usr_4e42a3196fbcd";"trm_4a3fd79d0b077";"T16";"trm_4da88bd4412da";"concept-task";"100";"semantic knowledge is measured by the contrast of  in the animal naming task";"2011-08-15 18:08:13";"";"";"positive";"1"
"ass_4e496095bf386";"usr_4e42a3196fbcd";"trm_4a3fd79d0b44c";"T16";"trm_4da88bd4412da";"concept-task";"100";"verbal fluency is measured by the contrast of  in the animal naming task";"2011-08-15 18:08:21";"";"";"positive";"1"
"ass_4e496f073f234";"usr_4e42a3196fbcd";"trm_4a3fd79d0b311";"T16";"trm_4c40d2a93ea15";"concept-task";"100";"sustained attention is measured by the contrast of  in the AX-CPT task";"2011-08-15 19:09:59";"";"";"positive";"1"
"ass_4e4bf23856db7";"usr_4e429d2c8a0e5";"trm_4a3fd79d0b4cd";"T1";"trm_4a3fd79d0b037";"concept-concept";"100";"visual search is a kind of  search";"2011-08-17 16:54:16";"";"";"positive";"1"
"ass_4e4bf53cdc6c9";"usr_4e429d2c8a0e5";"trm_4a3fd79d0b0a6";"T1";"trm_4a3fd79d0a7bb";"concept-concept";"100";"sequence learning is a kind of  learning";"2011-08-17 17:07:08";"";"";"positive";"1"
"ass_4e4e92e6bc16c";"usr_4e429d2c8a0e5";"trm_4a3fd79d0b0eb";"T1";"trm_4a3fd79d0a17f";"concept-concept";"100";"shame is a kind of  emotion";"2011-08-19 16:44:22";"";"";"positive";"1"
"ass_4e4e9359353df";"usr_4e429d2c8a0e5";"trm_4a3fd79d0b0f7";"T1";"trm_4a3fd79d0a891";"concept-concept";"100";"short term memory is a kind of  memory";"2011-08-19 16:46:17";"";"";"positive";"1"
"ass_4e4eb398c4b3a";"usr_4e429d2c8a0e5";"trm_4a3fd79d0b130";"T1";"trm_4a3fd79d0a7bb";"concept-concept";"100";"skill learning is a kind of  learning";"2011-08-19 19:03:52";"";"";"positive";"1"
"ass_4e4ecbf259237";"usr_4e429d2c8a0e5";"trm_4a3fd79d0b1d5";"T2";"trm_4a3fd79d0afda";"concept-concept";"100";"spatial memory is a part of  route knowledge";"2011-08-19 20:47:46";"";"";"positive";"1"
"ass_4e4ecbff7d8bf";"usr_4e429d2c8a0e5";"trm_4a3fd79d0b1d5";"T1";"trm_4a3fd79d0a891";"concept-concept";"100";"spatial memory is a kind of  memory";"2011-08-19 20:47:59";"";"";"positive";"1"
"ass_4e4ed08d4ca31";"usr_4e429d2c8a0e5";"trm_4a3fd79d0ad4c";"T2";"trm_4d21e9a7dd8ca";"concept-concept";"100";"preconscious perception is a part of  subconscious";"2011-08-19 21:07:25";"";"";"positive";"1"
"ass_4e4ed099d3bdf";"usr_4e429d2c8a0e5";"trm_4a3fd79d0b406";"T2";"trm_4d21e9a7dd8ca";"concept-concept";"100";"unconscious process is a part of  subconscious";"2011-08-19 21:07:37";"";"";"positive";"1"
"ass_4e4ed25be1301";"usr_4e429d2c8a0e5";"trm_4a3fd79d0b306";"T1";"trm_4a3fd79d0a17f";"concept-concept";"100";"surprise is a kind of  emotion";"2011-08-19 21:15:07";"";"";"positive";"1"
"ass_4e55059ccfbd9";"usr_49a467bf4e0db";"trm_4a3fd79d0a72e";"T1";"trm_4e5505361f160";"concept-concept";"100";"kinaesthetic representation is a kind of  body representation";"2011-08-24 14:07:24";"";"";"positive";"1"
"ass_4e55062388e92";"usr_49a467bf4e0db";"trm_4e5506161998c";"T1";"trm_4e5505361f160";"concept-concept";"100";"interoceptive representation is a kind of  body representation";"2011-08-24 14:09:39";"";"";"positive";"1"
"ass_4e55071c07e49";"usr_49a467bf4e0db";"trm_4a3fd79d0a72e";"T2";"trm_4a3fd79d0a73a";"concept-concept";"100";"kinaesthetic representation is a part of  kinesthesia";"2011-08-24 14:13:48";"";"";"positive";"1"
"ass_4e55073825f5c";"usr_49a467bf4e0db";"trm_4a3fd79d0a73a";"T1";"trm_4a3fd79d0b160";"concept-concept";"100";"kinesthesia is a kind of  somatosensation";"2011-08-24 14:14:16";"";"";"positive";"1"
"ass_4e55282677571";"usr_4e4a7f57b30e6";"trm_4b65259eeee34";"T16";"trm_4e550887d92de";"concept-task";"100";"pain is measured by the contrast of  in the heat stimulation";"2011-08-24 16:34:46";"";"";"positive";"1"
"ass_4e5baeebb1f1f";"usr_4e4a7f57b30e6";"trm_4e5badf095692";"T1";"trm_4e5505361f160";"concept-concept";"100";"sense of ownership is a kind of body representation";"2011-08-29 15:23:23";"";"";"positive";"1"
"ass_4e5bbdcc27a1b";"usr_4e4a7f57b30e6";"trm_4e5badf095692";"T16";"trm_4e5bb14d814a8";"concept-task";"100";"sense of ownership is measured by Rubber Hand Illusion";"2011-08-29 16:26:52";"";"";"positive";"1"
"ass_4e5faafce0025";"usr_4e4a7f57b30e6";"trm_4e5faabfe8ce3";"T1";"trm_4e5badf095692";"concept-concept";"100";"sense of body ownership is a kind of sense of ownership";"2011-09-01 15:55:40";"";"";"positive";"1"
"ass_4e6122b7243ea";"usr_4e4a7f57b30e6";"trm_4b65259eeee34";"T16";"trm_4e6114e7b1ff2";"concept-task";"100";"pain is measured by the contrast of  in the Phasic pain stimulation";"2011-09-02 18:38:47";"";"";"positive";"1"
"ass_4e61268de5896";"usr_4e4a7f57b30e6";"trm_4e61264db33d4";"T2";"trm_4b65259eeee34";"concept-concept";"70";"pain sensitization  is a part of  pain";"2011-09-02 18:55:09";"";"";"positive";"1"
"ass_4e61269ce4bc7";"usr_4e4a7f57b30e6";"trm_4e61264db33d4";"T16";"trm_4e5e7ac84c2e5";"concept-task";"100";"pain sensitization  is measured by the contrast of  in the Dual Sensitization";"2011-09-02 18:55:24";"";"";"positive";"1"
"ass_4e6127cc3f265";"usr_4e4a7f57b30e6";"trm_4e6127bd91be9";"T2";"trm_4b65259eeee34";"concept-concept";"70";"pain habituation is a part of  pain";"2011-09-02 19:00:28";"";"";"positive";"1"
"ass_4e6127dd9c565";"usr_4e4a7f57b30e6";"trm_4e6127bd91be9";"T16";"trm_4e5e7ac84c2e5";"concept-task";"100";"pain habituation is measured by the contrast of  in the Dual Sensitization";"2011-09-02 19:00:45";"";"";"positive";"1"
"ass_4e68e23aad1b8";"usr_4e4a7f57b30e6";"trm_4b65259eeee34";"T16";"trm_4e68e08950157";"concept-task";"100";"pain is measured by the contrast of  in the electric stimulation";"2011-09-08 15:41:46";"";"";"positive";"1"
"ass_4e68e28095ba9";"usr_4e4a7f57b30e6";"trm_4e5faabfe8ce3";"T16";"trm_4e5bb14d814a8";"concept-task";"100";"sense of body ownership is measured by Rubber Hand Illusion";"2011-09-08 15:42:56";"";"";"positive";"1"
"ass_4e6a3087dfd83";"usr_4e4a7f57b30e6";"trm_4b65259eeee34";"T16";"trm_4e6a2f61b17b0";"concept-task";"100";"pain is measured by the contrast of  in the capsaicin-evoked pain";"2011-09-09 15:28:07";"";"";"positive";"1"
"ass_4e6a358470da0";"usr_4e4a7f57b30e6";"trm_4e6127bd91be9";"T16";"trm_4e5662373bc89";"concept-task";"100";"pain habituation is measured by the contrast of  in the heat sensitization/adaptation";"2011-09-09 15:49:24";"";"";"positive";"1"
"ass_4e6a35904a594";"usr_4e4a7f57b30e6";"trm_4e61264db33d4";"T16";"trm_4e5662373bc89";"concept-task";"100";"pain sensitization  is measured by the contrast of  in the heat sensitization/adaptation";"2011-09-09 15:49:36";"";"";"positive";"1"
"ass_4e6a4671e7efd";"usr_4e4a7f57b30e6";"trm_4b65259eeee34";"T16";"trm_4e6a44ee854f8";"concept-task";"100";"pain is measured by the contrast of  in the Cold Pressor test";"2011-09-09 17:01:37";"";"";"positive";"1"
